Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Collision
C,1,A,46.415613788410596,3,35.142328990146424,1,C,C,0,D,7.708117213235443,1,6.444302291970915,1,B,Нет
A,0,C,74.991407705349,4,40.40233345481414,0,D,A,0,A,84.02307552401508,2,43.339068721161325,0,B,Нет
D,0,C,16.172792574642326,5,22.446792029771924,1,B,D,0,A,25.18469782744104,3,74.24147333973748,1,C,Нет
C,1,B,36.57375059512,5,15.872438792612996,1,C,C,1,B,35.596895116107966,5,25.124099737320073,1,B,Да
B,1,A,47.4252052371506,2,47.749118281719824,1,B,C,0,D,73.96424035799679,5,27.11735779809843,0,D,Нет
B,1,A,14.224754580776722,3,7.6789596839061165,0,D,B,0,D,83.42105045196175,3,52.10052985354705,0,C,Нет
C,0,A,45.00344201894922,1,10.052200889053786,0,A,D,1,D,85.80161847431145,5,66.39724412189484,0,A,Нет
A,1,B,40.63463678466971,1,22.50802407641058,1,B,D,0,A,20.44779406562346,2,53.99953660091927,1,B,Нет
C,1,D,29.789178302656715,3,74.36580996562033,0,A,C,0,C,92.48205034507306,4,50.81657675226199,1,C,Нет
A,0,A,63.706468383239276,2,84.26017241203174,1,B,A,0,B,10.916284549264965,1,55.417901954510995,0,D,Нет
A,0,D,77.96823484543707,4,51.66552494312568,1,A,A,0,C,34.2074944577038,2,14.81800387005816,1,B,Нет
D,0,D,48.01769898153141,5,23.130278661718982,1,C,D,1,C,87.3020476801924,5,48.240091807918475,0,C,Нет
A,0,B,81.3874989221261,5,97.1441753668441,1,B,A,1,A,53.36138996438711,4,54.98618997319424,0,A,Нет
C,1,B,82.28125002626476,2,91.5916304248948,1,A,B,1,C,67.6237591679735,4,83.74591493785782,1,B,Нет
B,1,B,88.04125273889461,4,99.35065029832518,0,C,D,0,A,69.23342453004766,2,53.893732934022,1,B,Нет
C,1,C,45.531370698545196,3,7.111955547130854,1,A,B,1,B,18.518796164894248,3,45.85411887045603,1,C,Нет
B,1,B,95.41327419929553,5,88.35790116296151,0,B,B,0,B,16.960868720052623,5,39.96687150435522,0,A,Да
A,0,D,39.72825589415056,4,85.63155322820674,0,C,D,1,B,30.399833989533875,1,21.954545262497383,0,A,Нет
B,0,B,20.25974380377795,2,76.56001538150706,1,A,A,0,A,38.80047747620819,4,46.359464298445765,0,B,Нет
D,1,C,68.99895520443664,4,8.925034168526391,1,A,D,0,D,0.27600258336146766,2,17.6279180679335,0,D,Нет
A,1,C,33.261230588530054,3,3.392630228497129,1,C,B,1,C,76.84498634752258,2,1.6955844123059283,0,C,Нет
A,1,A,15.843114382686041,2,91.41124608648913,1,D,D,1,A,91.65228831985556,5,92.79460901377135,0,C,Нет
D,1,A,71.41349657081852,1,51.70085087069546,1,A,C,1,C,15.681955980853946,2,8.409016740348518,0,D,Нет
A,0,B,45.63765212957721,4,43.24248734229216,0,B,A,0,C,62.54398128129516,3,89.88998079465654,1,D,Нет
D,0,B,53.97334385400933,5,9.249774696089908,0,D,A,1,C,1.1527352050437534,5,35.51670704303122,1,A,Нет
C,0,C,83.726499903181,4,22.56501843014469,1,D,D,0,C,87.67659798493258,5,47.609654734677505,1,D,Да
C,1,B,55.68313579336889,4,44.94870766596188,0,C,D,0,C,90.77206024622221,1,28.551916285567756,1,C,Нет
B,1,B,80.38771067567443,2,48.556365368235134,1,C,A,1,B,32.579180351089185,2,47.97696638631378,1,C,Да
D,0,B,88.06573212024126,2,32.690111409872024,0,B,C,0,A,83.19727654214807,3,95.09737962204701,0,B,Нет
D,1,C,94.40902965283205,2,57.133153188579435,1,A,A,0,B,70.97635375005935,2,83.33385621851602,1,B,Нет
C,0,D,96.92482479430154,4,8.149933501989192,0,A,A,0,B,97.88553653387969,1,64.60414569403295,1,B,Нет
D,0,B,53.6180492191785,4,44.20613046352725,0,B,C,0,A,98.45304227214291,3,18.61195209930562,1,A,Нет
A,0,B,47.783554036151855,5,92.27425880631753,0,C,D,1,A,97.0703060314836,4,47.20574391623099,1,A,Нет
C,1,D,65.1293091581672,4,54.71554140598411,1,A,D,0,B,19.21528610351463,4,9.89359624143521,1,D,Нет
C,0,C,12.84104430705032,5,73.72712269900069,0,C,B,0,C,86.16420771364857,1,22.83415733333807,0,B,Нет
B,0,C,50.09701279953481,4,71.5515996057616,1,D,C,0,A,80.0040014085992,2,39.16428498731476,0,B,Нет
D,0,A,31.826894062851864,2,89.01307581732425,1,D,B,1,A,18.6561440806729,2,94.88287898467395,1,B,Нет
D,1,D,58.69890418508146,5,51.53121419661362,0,A,A,0,C,77.09726088232533,4,4.593293357475437,0,A,Нет
D,1,A,3.5051968069534367,3,35.62419137378623,1,B,A,0,A,42.81696329234903,1,44.937157346510205,0,A,Нет
C,0,B,19.554362537751924,2,48.09977521123869,1,C,B,1,A,67.05241333973994,3,1.700700355918805,0,C,Нет
B,1,B,3.210772754649438,1,96.60491651152748,1,B,D,0,A,83.15631459119109,4,6.734607111505831,0,B,Нет
C,0,C,69.46961812611792,5,92.79087806792525,1,C,D,1,B,10.45581927436725,5,32.68772582037276,1,B,Нет
A,1,B,25.693071872053086,4,30.236671819557493,1,C,C,0,B,74.18591414978788,2,43.06146888706337,1,C,Нет
B,1,A,33.9361834321771,5,2.8444561829184756,1,A,D,1,C,14.561194820351442,1,26.745590960872057,1,B,Нет
A,0,A,79.73758395790806,3,81.2715522938703,1,C,D,0,D,39.97038609916797,4,70.62750014469589,1,B,Нет
A,0,B,35.88190166324298,3,21.441370452310338,0,A,C,0,D,94.01725950234757,4,77.53414923413199,0,B,Нет
B,0,A,52.720748906745484,5,46.936485393267965,1,C,C,0,B,96.12156678021215,1,3.6413673562611937,1,D,Нет
D,1,B,2.5733055506567237,2,42.60149170869572,1,D,D,1,B,15.844913182792741,5,59.27908132556525,0,D,Да
C,1,C,56.052504091752766,3,60.975291066330264,1,A,D,1,D,85.95617442365197,2,88.00527187423702,1,D,Нет
B,0,A,94.8641215603212,1,38.962329602467726,1,A,D,1,D,58.2748254254991,4,45.02512406141557,1,D,Нет
A,1,A,48.36184456305508,5,70.92163965889984,0,C,B,1,A,69.29180962840358,5,88.38584028605037,0,D,Да
B,0,B,69.65375293652649,5,23.59600530110386,0,A,C,1,B,28.111255425306148,1,87.47019276905561,0,A,Нет
D,1,C,91.5494103473988,2,28.05296810570613,0,C,B,0,D,34.620818226242434,5,48.50860544514156,0,D,Нет
B,1,C,26.268904560730498,2,87.33670464360222,1,C,D,0,B,79.58325690042733,4,61.393569680707536,1,D,Нет
C,1,B,88.72369924618219,5,53.54150285470956,0,B,B,0,D,78.76400688127704,1,28.758076962173618,0,D,Нет
C,1,C,43.937359528504146,2,51.925948535385025,1,B,D,0,D,13.740586610467876,2,19.539914689281733,1,D,Нет
C,1,A,65.74826219170278,2,52.36282326163981,0,B,B,1,B,67.59842918148796,3,98.31999336269813,0,C,Нет
D,1,D,44.34284577289964,2,86.93342846989873,1,B,D,1,C,76.20206728191492,3,83.89583417870678,0,D,Нет
D,0,A,27.572860224222616,1,37.28908649601307,1,C,C,1,B,10.771528527772345,2,91.2498019365424,0,B,Нет
B,1,B,58.24212689124938,4,61.32985940102982,0,C,B,0,B,49.95881736200214,1,59.87073741333057,1,D,Нет
D,0,D,70.38488371895959,2,83.7690540670118,1,A,D,1,B,54.54523270840721,5,79.59605954839836,0,D,Нет
D,0,C,20.740248180515376,4,18.45839051399881,0,D,D,1,B,9.412018293514823,2,19.185698466135015,1,B,Нет
D,0,B,6.419624697277304,3,33.272944299790794,0,B,C,1,A,7.677655785532666,2,28.519147809755996,1,D,Нет
D,1,C,9.404596692166422,2,31.3667969063407,0,A,D,0,D,24.57362702968956,2,52.66531743496492,0,C,Нет
B,0,A,37.22702452474817,5,21.758443825138507,0,D,C,0,B,11.12243800255348,2,50.61886891546513,1,A,Нет
C,1,A,85.49698756734675,3,62.83392865242722,0,A,D,1,A,20.766659206963567,1,32.25529504799726,0,A,Да
A,1,C,31.45017939462874,2,66.3619638448835,0,D,A,0,A,23.64768342377377,5,36.98070099400286,1,B,Нет
D,1,D,19.0257343818942,1,52.5911090569295,1,B,B,1,D,94.72941385897606,1,65.32112931866213,1,A,Да
B,1,C,45.489523207746416,1,4.819610589388512,0,A,B,1,D,9.050758345018039,4,80.37359095507847,0,C,Нет
D,0,B,90.6487833055415,3,11.556206321066531,0,D,D,0,B,68.49801477191797,1,25.582924942857556,0,C,Да
B,1,C,30.8768721465689,5,95.38357137227935,0,A,A,0,D,75.30202698313263,3,42.40400589617646,0,C,Нет
B,1,B,21.691085517020714,1,60.54063424048084,0,B,B,1,D,42.62428808102082,1,82.59805852025043,1,B,Да
B,0,D,20.43051988534397,2,79.64822017980369,1,A,C,0,D,82.29657544414425,4,17.025950158575508,1,D,Нет
C,0,A,27.362266221432396,3,80.9860183368761,0,C,A,1,B,83.25650906030258,2,91.03415142060601,0,C,Нет
C,1,B,34.29732006976879,5,77.5919328205568,0,D,A,1,B,39.151622286651474,3,86.42893744572173,1,D,Нет
D,0,B,45.24490020168592,2,19.69290011733602,1,D,B,1,A,83.49201405317918,1,58.114422937947886,0,D,Нет
A,0,B,37.43291745206684,5,59.03120483747459,1,D,C,1,B,44.72849448439581,5,97.20318905680885,1,B,Нет
D,0,D,12.331207511550357,3,36.12977393638259,1,B,D,0,A,33.48684107470401,2,89.18000949329947,1,D,Нет
B,0,C,76.30444507278757,3,22.037874303215354,0,A,D,0,A,67.0056512618424,3,46.54256917764455,1,A,Нет
D,1,D,60.96496976819513,3,87.11833843601389,1,C,A,0,A,11.628441310439863,5,88.4255211024654,0,B,Нет
B,0,A,2.014539455672748,2,60.0209122306628,1,D,C,0,A,24.292642081978055,3,39.34655715622512,0,B,Нет
C,1,C,87.27392200222724,1,82.50230555637695,0,B,A,1,A,28.239883920737686,2,9.70504288938152,1,A,Нет
C,1,B,66.04031150856288,1,37.06800352175994,0,B,C,1,D,4.243315008866711,4,74.59003720076052,1,D,Нет
C,0,C,94.44817340564018,1,37.76838150064692,1,A,B,1,D,38.852192598736,4,68.41920684941478,1,A,Нет
D,1,A,39.94501074112333,1,51.43369622390698,1,C,D,0,C,83.5855777251786,1,23.13201540417287,1,D,Нет
D,1,A,29.217249812343347,3,70.15470240224553,1,A,C,1,D,36.18934296704302,5,27.13678870642977,1,D,Нет
B,1,D,39.63227330328129,4,33.769606745653554,0,D,C,1,B,50.933507972542216,3,8.041090317877197,1,C,Нет
A,1,D,71.73473446655987,2,79.50485927656254,1,D,C,1,D,52.95476869158683,3,12.90449491774619,1,B,Нет
B,1,A,71.2628973823408,3,25.836641812006256,1,D,C,1,B,97.16320947775753,2,72.41507680775656,1,C,Нет
D,1,C,14.52149803992957,5,78.8766799555959,1,B,C,0,C,32.19229687613115,1,42.16210350197991,1,B,Нет
B,0,C,61.670434665766415,5,93.87484415603542,0,C,A,0,D,31.183894326137118,4,49.66732532118409,1,A,Нет
D,0,C,56.529346675891205,4,2.7724781978025748,1,C,B,1,A,2.0066903772218314,2,70.0625813437497,1,B,Нет
B,0,A,90.65277582672049,4,84.95581635608319,0,A,D,0,D,20.931496404731064,5,18.492931097691788,1,A,Нет
A,0,C,37.248956440190476,3,8.400861053620146,0,C,A,1,D,8.298964426828114,5,34.535054460941495,1,A,Нет
B,1,C,46.29132198127747,4,29.19049977155651,0,C,C,0,A,87.26100844767781,5,54.935761508434254,0,B,Нет
C,1,A,49.50134256797312,4,36.66165962806248,1,A,C,0,B,96.13414871779632,5,35.899918490955265,1,C,Нет
B,0,B,79.56445438054057,1,68.09618553132711,0,D,C,0,B,61.112706051782276,4,68.63382995740412,1,D,Нет
B,0,B,46.07168796380755,5,0.2192271701131676,1,C,A,0,B,38.95676941564894,5,14.179016612555817,0,D,Нет
B,0,D,93.59623197493937,2,59.96644527646671,1,A,A,1,B,12.50932199658682,5,24.335593226215835,0,B,Нет
A,0,A,82.73512388206584,5,95.82106112197091,1,D,B,0,D,39.91310963485473,4,51.66559370703329,0,D,Нет
A,0,B,31.90413744381051,3,8.887785605759857,0,B,B,0,C,13.001097692936881,3,52.5197125426755,0,D,Нет
A,1,B,93.96096145285016,2,2.0056473708998546,1,D,B,1,A,89.44298026415876,1,41.86012926960492,0,B,Нет
B,1,C,1.1371696742487947,4,68.90518956178835,0,B,C,0,B,94.37489148990653,1,75.57668557822302,0,A,Нет
B,1,D,64.44789517351381,2,9.526869521925496,0,C,C,1,B,31.48358998982651,3,71.58754865900443,0,B,Нет
B,0,C,40.9701882876656,1,38.94598777278971,0,C,B,1,A,16.361022994594155,3,48.347754752679826,1,A,Нет
C,1,C,30.715576983043245,4,12.9671152824963,0,C,B,0,B,84.17624852748416,2,11.212244391742953,0,D,Нет
C,0,B,61.184225387477696,2,94.98150617422569,0,B,B,0,C,17.162952137829436,4,36.05365715942962,1,B,Нет
B,1,B,18.17818976593175,1,77.57182431964193,0,B,D,1,B,58.27250209507948,1,98.14046816030772,1,B,Да
A,1,D,9.750113035163244,3,50.67515223547594,1,B,B,0,B,35.31120066090192,2,95.21232828892623,0,B,Нет
A,1,B,75.57497499691735,5,67.55706561920287,0,B,C,1,A,27.890913516212102,5,39.26639635676881,1,C,Нет
A,1,B,10.11195674278812,3,61.42925696078695,0,B,A,0,A,72.13383220332437,1,53.845005270910804,1,A,Нет
A,1,A,47.55333138042502,4,82.00014949361253,1,C,A,0,C,92.92207456540832,5,66.78966980921975,1,B,Нет
A,1,B,25.86279810426574,4,52.74509342834497,1,B,C,1,A,16.14165773302203,4,77.03428497386759,0,A,Нет
D,0,A,60.4955760099949,4,43.99663721710817,1,C,C,1,C,49.37687061195326,1,15.893416508506043,1,A,Нет
D,1,A,47.65470430727481,1,65.22106714020737,1,B,D,0,B,43.38816667988408,5,28.37335389544673,0,D,Нет
B,0,A,29.11872273952859,3,37.67324591765464,0,C,C,1,B,17.753976006657624,3,90.4539813662724,0,D,Нет
B,1,B,59.685602979771566,1,9.489219592875353,0,B,A,1,B,44.236343122526655,5,50.817242728937664,0,A,Нет
B,0,C,64.97894038807796,3,67.19125796221694,1,A,D,1,D,60.481433041564635,4,91.26179857470039,1,D,Нет
A,0,D,31.953816481406694,2,56.69419702207534,1,A,A,1,B,4.796524822042702,4,7.872912676176647,1,A,Нет
B,0,D,9.890877055163994,1,36.862570503215586,0,D,A,0,B,22.512903933938144,2,16.79504420047695,0,C,Нет
A,0,C,61.63323770898778,1,94.27059985414976,0,D,D,1,A,72.42822266187727,4,23.270685103848677,0,B,Нет
C,0,D,86.90158496266233,5,23.542333282304906,1,B,A,1,D,53.8451237766654,2,39.72845464308429,0,C,Нет
B,0,D,65.55341886865395,1,92.04532950270865,0,A,D,1,B,46.49100802813457,5,96.48919313876833,1,D,Нет
B,1,C,1.6456880130530704,5,39.3957113890151,0,C,A,1,C,80.42870560333547,4,6.046146233977168,0,D,Нет
C,0,C,33.32282121428209,2,93.83311541872192,0,D,C,1,B,50.93247062800458,5,82.15186710821351,0,D,Нет
C,1,B,92.72803083016925,5,61.3928771155597,1,C,D,1,D,45.88496729228956,5,31.955578698821263,1,B,Нет
D,0,C,37.073945558271845,1,37.449865214594006,0,B,D,1,C,96.9615201602155,1,38.016672987447784,0,A,Да
C,0,A,73.44708189316201,2,16.429468508112034,1,B,C,0,B,62.25425054899376,3,24.89764378691566,0,D,Нет
A,1,C,23.02826363017003,1,61.368300416495316,0,C,B,1,D,31.677989284562546,3,58.239661075645174,1,C,Нет
C,1,D,38.46515203390848,4,29.11657775893901,0,A,D,1,D,96.34095825426809,2,7.296979132137238,0,D,Нет
D,1,C,92.48265307178436,3,41.47738637616843,0,D,B,1,B,20.314584346566335,2,63.235569115104504,0,B,Нет
B,0,B,86.42765895419987,2,76.7909762623738,0,D,A,0,B,77.31052255870583,2,28.425222520793024,1,A,Нет
C,0,B,17.506102996874684,4,90.9149641445969,0,C,B,1,C,29.11065391738824,1,61.13432918406696,0,C,Нет
C,1,C,46.005956293132655,4,87.53663238525012,0,D,A,1,A,86.19637483898792,5,23.493141514847025,0,C,Нет
C,1,A,28.629101076317976,2,91.35426344933909,1,A,B,1,C,79.39124784318197,5,83.26441646329843,1,C,Нет
C,0,A,88.35944037185013,4,46.70506309458061,0,A,B,0,A,25.948376126417582,4,67.8010084859633,0,A,Да
D,0,B,21.20639009178229,2,91.05572876260291,1,D,D,1,C,4.353075334883549,5,94.02327608065745,1,C,Нет
D,0,C,30.88403098490431,4,57.58402200153987,0,A,D,1,B,66.8383610699091,2,94.75376638950732,0,A,Нет
B,0,A,29.356793296083627,1,25.325176410962136,1,C,D,0,A,12.479017020914696,4,71.5703748852563,1,D,Нет
C,0,A,83.25136124198833,2,21.656433691249166,1,D,D,0,C,30.525596570481827,4,2.849304269133246,0,B,Нет
C,0,D,52.954446846309764,3,26.82574348820166,1,B,B,1,D,48.39697102251318,2,71.23797907067448,1,A,Нет
D,1,C,20.857237073110735,2,74.28283925999123,1,D,B,0,D,94.4985614483721,1,10.744631509363689,0,A,Нет
B,1,A,65.88927889540909,4,51.96129952191437,1,D,C,1,D,37.55017560584282,2,46.57659941822303,1,D,Нет
A,0,A,26.93789071655016,5,86.03327707358048,1,C,A,0,D,3.960278117708449,5,86.23425986584463,1,A,Да
A,0,C,44.94626891785186,1,71.41470079684758,1,C,D,0,A,25.571339615139298,5,50.91868055116506,0,D,Нет
A,0,B,89.71748122859336,4,47.97814575530674,1,C,D,1,C,39.23339066828709,4,92.45193896647166,1,A,Нет
D,0,C,86.42007244728279,3,76.52805928580642,1,B,B,1,A,71.63230380967899,4,70.24706836587549,0,A,Нет
C,0,D,21.851664247220082,4,87.62066562140011,0,C,D,0,C,19.998532122282974,4,18.544075152252184,1,C,Нет
D,1,C,57.27889655066771,5,29.818946565486915,1,D,D,1,D,67.47641562811224,3,3.1311786869377745,0,C,Нет
B,1,C,59.62595435565897,5,52.05697112476504,0,D,B,0,B,82.88505757477623,2,17.956586787112915,1,B,Нет
B,1,C,68.33843001012471,1,60.75009848215653,1,B,C,1,A,13.753708974265155,5,92.3741330948564,1,D,Нет
D,1,B,37.4228953382189,4,48.88163773066382,1,C,A,0,B,37.18390852407223,5,21.928318627620857,1,C,Нет
B,0,B,87.74514023869186,4,86.30080654047894,1,C,D,0,C,60.02832689188978,3,29.259490617595883,0,B,Нет
B,0,C,21.262058745925493,3,60.05968734556269,0,D,B,1,A,84.74575514229036,3,77.3933844238996,0,B,Нет
B,1,A,8.780822374853647,4,5.633871658672385,1,C,D,1,A,52.70145501243826,5,82.16020886666942,0,D,Нет
D,0,D,41.27774626786939,1,94.5238686477202,0,C,C,0,B,0.01219915863641674,2,49.87825886352981,0,A,Нет
B,1,A,40.29824774386075,2,18.51401047431117,1,B,B,1,D,21.1538766527824,4,44.52020223156671,1,C,Нет
A,1,A,58.43461442065122,2,96.66700209765287,0,C,C,1,D,28.852049098977016,3,11.053527767452787,0,D,Нет
C,0,C,73.34501117224069,1,39.034136814112294,0,D,C,1,D,31.56637360866047,2,78.81358634366548,0,C,Нет
A,0,D,89.99837309295427,4,16.28577007078421,1,C,C,1,B,28.35616383123124,2,92.83741419590802,0,C,Нет
B,1,D,37.84697552817682,3,86.8187179831497,0,C,B,1,C,72.79431249414768,3,6.38401565081661,1,D,Нет
A,1,D,64.56556902435064,1,34.245737107350394,0,C,D,1,D,40.16378045604252,1,39.729138502856664,1,A,Нет
C,1,D,77.70613270562865,5,86.86436567943085,0,D,C,0,A,85.44940583406931,2,7.082676367641739,0,C,Нет
B,1,A,68.31027611225505,3,37.162645929652925,0,A,D,0,A,98.4232990706416,2,29.614377390147638,1,A,Нет
D,1,A,99.59467141227904,1,64.80046928326585,0,A,D,0,B,48.41404767084448,1,99.42637238506636,1,A,Нет
B,1,C,32.597057943814754,4,80.92424688548647,1,D,D,0,A,10.175386592103496,1,15.172489879525031,0,B,Нет
D,0,C,53.64382024713681,2,55.612001954612985,1,D,C,1,A,62.47076053253578,3,5.668569277880131,0,B,Нет
C,1,D,63.34618806238599,1,36.24834236146766,0,A,A,0,A,20.592096167322758,4,29.188128461400677,1,D,Нет
D,1,A,20.024636714658726,3,23.785791700444538,0,D,D,1,C,74.23089962005778,2,98.34318444977079,0,B,Нет
D,1,B,13.202724849342196,2,62.54409538126945,0,D,D,1,A,99.60035031114093,5,60.522493509628305,1,A,Нет
B,0,C,31.764192398240652,4,83.98033976408392,1,A,B,1,D,41.910402275326206,4,27.38485380643203,0,C,Нет
A,0,D,47.91672615354437,1,7.319091234873055,1,B,D,0,A,45.24485895414183,4,14.646893559739382,0,C,Нет
B,1,D,89.82093351296079,4,0.7022966688098986,1,D,A,0,B,65.0640325153937,2,73.87276589376663,1,C,Нет
A,0,D,26.85218443652786,1,81.64930452005508,0,A,D,0,B,22.571939449615762,1,11.922480378933486,1,D,Нет
A,1,B,9.259219848542067,2,75.28553590604916,1,D,B,0,D,31.786408883603713,5,60.70344842895563,0,C,Нет
D,1,C,63.48316085774306,5,72.146134983107,0,C,C,1,A,38.067874674615574,1,27.26585703855351,0,C,Нет
C,1,A,63.30617153210476,3,59.91745611340376,1,B,B,1,C,54.08949004185899,4,80.59543135158307,1,D,Нет
C,1,A,34.99250482282733,3,56.641227887341174,1,B,A,0,B,12.649460219372832,1,25.57594221318019,1,B,Нет
C,1,B,75.83728202065537,2,88.80573629175707,0,C,D,1,C,25.329611541049356,4,29.112360335941155,1,A,Нет
A,0,C,93.16616158794369,4,62.769059807577044,1,C,D,0,A,13.754034281427375,2,81.51929398896014,0,A,Нет
C,0,A,77.61175945915463,4,23.523923936057088,1,A,B,0,B,53.112066920013945,2,26.81514683503835,1,A,Нет
D,1,D,2.5872268190715197,2,27.010972471653695,1,A,A,0,D,13.781222784712387,2,71.11576837077331,0,B,Нет
D,0,D,4.135740241863594,4,27.865814392075382,0,B,C,0,B,86.95060608378039,5,31.637100580686205,1,C,Нет
B,1,A,19.34170139800916,2,89.56680608267456,0,B,B,0,D,18.692093446018966,1,20.791794609316728,1,D,Нет
C,1,D,82.70493952414094,3,12.428778687245634,1,C,B,0,C,5.836455761378156,1,92.5996186819085,0,C,Нет
B,0,C,76.94945236642448,3,87.52075665113418,1,D,D,0,B,73.71468509095382,3,84.71616197142335,1,D,Да
B,0,D,60.06467034985096,1,9.426276412847667,1,A,B,1,D,55.791233289859456,5,19.7292506492034,0,A,Нет
B,0,B,50.680906456910066,5,3.5819410627721537,1,A,A,1,B,31.379309544909894,1,73.83530873298902,1,B,Нет
B,0,D,38.229064175166904,2,2.380012415369437,1,B,C,0,A,87.31699862557572,5,20.414060588206283,1,C,Нет
B,1,A,56.903503768551275,1,10.017446105291372,0,C,C,0,B,11.443231066984172,3,15.637770957900244,1,C,Нет
D,0,D,57.529843486809305,3,45.8437096968501,0,C,D,0,B,65.47360849453703,2,70.45292275660653,0,B,Нет
B,1,A,36.07151424104992,5,27.187622713656488,0,B,A,1,C,53.580079157440494,4,77.65922265727674,0,B,Нет
C,0,C,29.26113051382828,4,89.70478586821173,0,D,D,0,A,44.51836370967034,4,99.96755348544679,0,C,Нет
B,1,D,62.29256574114304,2,91.73426353242161,0,B,D,1,A,78.83138034031855,3,19.67969249131787,0,A,Нет
A,0,C,58.533441272566044,1,51.62138131159971,1,A,D,0,A,8.691135572506504,4,72.38045643071533,1,D,Нет
B,0,C,85.69102375008428,2,2.7810899512037857,0,C,C,1,A,24.029839514492114,4,45.67719748733894,0,C,Нет
A,0,C,9.127028070720055,2,69.65421822766555,1,C,C,0,D,90.18631978069267,4,53.620386166784925,0,C,Нет
C,1,C,85.1057235548523,5,18.73960945639136,1,B,B,0,B,97.00842117255328,2,17.514927665142153,1,B,Нет
D,1,A,41.706968950511005,2,18.43433344192865,0,B,C,0,C,54.330271759475146,5,96.97965639927547,0,B,Нет
C,0,D,56.83698278717835,4,11.785692667997038,1,B,B,1,C,11.028108064042508,3,14.943999059263547,1,A,Нет
C,1,D,44.5545504276838,1,3.7778025178070718,0,C,D,1,C,22.044512609393596,2,73.12700960323627,1,D,Нет
D,1,D,37.50304071650549,3,45.84304045033871,0,B,B,1,C,19.0196425758553,2,27.737263465683746,1,D,Нет
B,1,B,93.51183867070772,5,9.49741831208889,0,B,C,1,C,36.40912721393569,3,10.742381667212374,1,D,Нет
C,0,A,53.372529543441246,3,49.5425122449648,1,C,D,1,A,68.19736675637095,1,53.30551041580362,1,C,Нет
B,0,B,2.945859289588426,5,57.076218570980565,0,D,D,1,B,21.874225281501236,5,3.6206575682960818,0,A,Нет
B,0,D,97.53943837422412,5,95.21605654637688,0,A,B,0,C,71.3903556777905,2,37.4002209802487,1,C,Нет
D,1,D,53.5215555387712,3,81.76322058964458,0,C,D,0,B,36.92613528228353,2,66.6321228851954,1,A,Нет
B,1,A,68.75634606955252,2,99.30931746406661,1,C,A,0,A,80.42504910255967,3,15.845312946180501,0,A,Нет
C,0,B,30.81905070991372,3,14.401192023008802,1,B,C,0,C,86.85732336067565,5,23.513333580056063,1,D,Нет
D,1,B,10.732134467409937,5,11.875985108063814,0,C,B,0,A,27.140868711300435,2,91.68899206465446,0,B,Нет
A,1,D,51.22124174324107,2,27.385464154568893,1,B,C,0,B,88.62658188881963,4,94.55930887270144,0,B,Нет
B,0,A,67.33357267870699,3,9.31992903154586,1,B,B,0,D,9.636803579455455,2,92.4687760080789,1,B,Да
A,1,C,77.99356251099523,4,64.30076524311379,1,B,C,1,C,87.5180100838073,4,60.28657867589686,1,D,Да
D,0,D,14.142364322029655,1,47.597412359582506,1,C,B,0,C,46.29850402777197,1,99.89044903950635,0,C,Нет
D,0,B,70.25797644223253,4,21.393322762534428,0,D,D,0,A,42.480961436448794,4,82.84412607567215,0,C,Да
C,1,A,90.94494635355849,2,0.8386186648811855,0,C,C,0,D,98.58771628035822,4,20.119252890997885,1,A,Нет
A,0,B,14.928157424255462,1,25.967432841971494,1,B,A,1,A,59.7968414519835,3,55.220177543766354,0,B,Нет
A,1,D,71.2228341618375,1,53.057498129588375,0,C,C,1,A,51.88648368532521,1,99.45782762336806,0,B,Нет
A,1,A,29.07373238150527,5,84.87280085208101,0,C,A,1,D,78.69689531034622,4,40.993201788387836,0,A,Нет
B,0,D,60.14859366614594,4,62.87322443779245,0,D,D,1,A,37.436423413253586,4,50.61181749051773,0,B,Нет
C,1,B,10.86053594541222,2,3.0186117628378195,0,A,A,0,C,79.73704928500044,1,24.52839422965427,0,B,Нет
A,1,A,76.80719144354723,2,2.308980423569895,1,B,D,0,B,58.76499186480305,4,39.33192906102575,1,C,Нет
A,1,A,47.13839709396308,5,1.759055729558523,1,C,D,1,D,23.308972087180525,3,79.33802324647952,1,C,Нет
A,0,B,13.611977030367173,3,43.3135633046235,0,D,B,0,A,49.997415015567135,2,24.36403367318838,1,D,Нет
C,1,A,64.26501744212912,2,0.10904712537805894,0,D,D,0,A,76.73810798287654,4,80.60329115826393,0,B,Нет
D,0,A,1.7626170490387727,2,9.900935654488652,1,A,A,1,C,53.81651521606771,3,12.493991709918062,0,C,Нет
B,0,D,53.360988582371135,2,51.59207993879058,1,A,D,0,C,16.743253571223484,2,65.62785716126402,0,D,Нет
B,1,D,69.978568781854,1,49.33072830737143,1,A,B,0,A,42.02528757780303,3,28.27365484578117,1,B,Нет
A,0,C,45.73857323112597,1,76.35054978900767,1,C,B,1,C,82.63310089429027,1,26.879840306580128,1,C,Да
B,1,B,45.83323318754721,3,38.4434662205807,0,C,B,0,A,54.1034718145499,1,47.82990230225524,0,B,Нет
