Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Collision
0,28.01812506400967,65.60334036525938,1,1,1,2,A,D,B,0,1,86.95626780264195,77.39970682866533,1,0,0,4,D,D,C,0,Нет
0,89.39328747811332,69.74018114313859,1,0,1,3,C,D,C,0,1,69.15654968230945,43.21289959190625,1,1,0,3,D,B,C,1,Нет
0,17.073475386383762,59.98628158142936,0,0,1,5,B,D,B,1,0,18.943813461719817,84.18881379845332,1,0,1,1,D,C,D,0,Нет
0,67.55455176226268,80.83284573941688,1,0,1,4,B,D,C,0,0,67.49032396036434,58.268931875375195,0,1,1,3,D,D,B,0,Нет
1,91.83921536355349,20.493412044306723,0,0,1,3,B,D,B,0,1,99.05956671400197,8.300882818627075,0,1,0,2,A,B,B,0,Нет
1,93.05912518362115,23.493247255248363,1,1,1,2,C,B,B,0,0,9.064208864641,29.48700117498112,0,1,0,1,B,C,A,0,Нет
1,5.823641701606808,75.25611800734119,0,1,0,4,D,B,B,0,1,21.456919599582736,87.51186372566018,1,0,1,3,B,B,B,1,Нет
1,5.108451515834345,78.81446309115121,0,0,1,1,D,D,B,1,1,69.6530284833476,84.67456924866572,0,1,1,1,D,D,A,0,Да
1,29.989515601496365,54.83585864758936,0,1,1,3,D,B,A,0,1,94.00706553793978,22.310164571103506,0,1,0,2,B,D,A,1,Нет
1,88.74034492907448,49.024879070124314,0,0,1,1,A,B,B,1,1,76.96660316187219,2.018090865111122,0,0,0,3,B,A,B,1,Да
0,53.65418463631052,47.42001945936557,0,1,0,5,C,D,C,0,0,13.783044709532922,5.6178990511768445,1,1,0,2,B,B,A,0,Нет
1,78.40405815178687,71.09751459295931,1,1,0,2,D,A,C,0,1,50.64182767698539,34.61183287293602,0,0,1,4,C,B,D,0,Нет
1,16.65660751443164,52.061317437086906,0,1,1,5,B,D,B,0,1,27.388883110428196,62.90367840382821,0,0,1,5,C,C,D,1,Нет
0,53.69359355339659,38.086075552387285,1,0,1,4,C,C,B,0,0,16.728640639866544,53.244615975716236,1,1,1,2,B,A,D,1,Нет
1,94.7483623130799,73.88117585286238,0,0,0,4,D,C,C,1,0,58.197074867817214,86.1308801953981,0,1,1,2,B,D,B,0,Нет
0,93.6347005045688,26.26421679616747,0,1,0,4,C,C,A,1,0,70.98313146319086,24.518397264800228,1,0,0,2,D,D,A,1,Нет
0,14.227804985128667,16.86254235397652,1,1,1,1,D,B,C,1,1,87.2689786032279,62.039394188001104,1,1,1,4,D,B,A,1,Да
0,50.27838114877058,91.85023626404876,1,1,0,2,C,D,D,1,0,67.45350806196271,95.25183721007157,1,0,1,4,C,C,C,0,Нет
1,19.088022308790464,99.94089699897194,1,0,1,5,A,D,B,1,0,5.863063114863709,59.522860233358685,1,1,1,3,A,D,C,0,Нет
0,88.08795845232352,99.26435820467259,1,1,0,3,B,B,C,1,1,86.91182805917272,88.1940400149578,1,1,0,3,C,C,C,1,Да
1,30.466904161140253,34.940414633734775,1,1,1,5,A,D,A,0,1,37.25549827621525,58.211749282991946,1,1,0,1,C,A,B,0,Нет
0,70.66753893868706,34.14965220636502,0,0,1,1,D,B,A,0,0,41.50670685916865,86.7428977737883,1,0,1,1,D,D,C,1,Да
0,41.90600332806756,38.78933857315643,0,1,1,2,B,B,C,0,1,80.99201845307672,78.57671041170885,0,1,1,5,C,D,B,0,Нет
0,94.3609939302768,58.91632925455339,0,0,1,3,B,C,B,1,0,87.05177350930313,24.197154195244963,1,1,1,3,B,D,D,0,Нет
0,13.727434739632049,2.333241567675448,1,1,0,1,B,D,A,1,0,34.134792822535665,34.01297887078996,1,1,1,1,C,B,D,1,Да
1,32.396267931211696,49.519117500271136,1,1,1,2,D,C,C,0,1,95.17623070765991,34.797403531127145,1,1,0,2,D,B,A,0,Да
0,96.32760620339782,75.5455370274402,1,0,0,2,A,B,C,1,1,11.276900494339149,80.92837632886696,0,0,1,1,A,D,C,0,Нет
0,76.34251528522287,1.7269459997483527,1,1,0,2,B,C,C,0,0,59.910067820257126,43.37004321727523,1,0,1,2,D,B,A,1,Нет
0,62.665486254448865,3.7718358407201613,0,1,1,4,A,B,A,0,1,32.28378426555747,79.96556235364332,1,0,0,2,A,A,C,1,Нет
0,61.23008192683037,63.14847459755062,0,0,1,4,C,B,D,1,1,68.94728200305518,28.315393007041568,1,1,1,5,A,D,A,0,Нет
0,89.97539125966473,0.19976673114370236,1,1,0,4,D,D,C,1,1,48.723111576014574,51.83417796386204,0,0,1,2,B,A,D,1,Нет
1,14.725717728309185,18.574577297975615,0,1,0,4,B,D,B,1,0,24.724100617401092,88.16451364528353,1,0,1,3,A,D,D,0,Нет
1,0.9531570645806564,69.99574897827101,0,1,0,4,C,A,D,0,1,80.63992034163513,22.429826219605054,1,0,0,2,C,D,B,1,Нет
0,4.9276666662875,0.4920562815291407,0,0,0,5,A,C,B,1,0,10.32252206234272,69.47768296981145,1,1,1,2,B,D,A,0,Нет
0,31.215863666980002,48.14713673148573,0,1,1,4,A,B,B,1,0,6.514564099717357,15.291186085529063,0,1,1,4,C,B,D,0,Да
0,64.03037952820657,3.105060489616962,0,0,0,3,B,B,A,0,0,73.41957453432029,63.68784158907022,0,1,0,3,C,C,A,0,Да
0,0.5030722139144905,40.96136350487905,1,0,1,3,D,D,B,0,0,19.85067739983335,26.465510431803875,0,1,0,5,B,B,D,0,Нет
1,97.48017080309366,19.220808753895092,0,0,0,4,A,C,B,1,0,80.36752744483483,55.71353880288269,1,1,0,2,A,A,D,0,Нет
1,89.80003628506209,51.834350332701575,1,1,0,1,A,B,A,0,1,44.29665541613603,22.481459535515004,0,0,0,4,C,B,D,1,Нет
0,25.622450739653623,83.35575293727898,1,0,1,4,A,B,C,1,0,4.039632079374189,39.37027663577213,1,1,0,2,B,C,A,0,Нет
0,94.84697402803427,91.36866287046136,1,0,1,2,B,B,A,1,0,7.791571680512821,27.240222004186144,0,0,1,1,D,B,B,1,Да
0,41.28708500742763,59.1482331682062,0,1,0,1,D,C,C,1,1,55.791252179957915,35.76012665067609,0,0,1,3,C,A,D,0,Нет
1,70.51792796163761,70.0234142699803,1,1,1,2,C,A,C,0,0,86.06811334526037,62.763839205382155,1,0,1,2,D,B,B,1,Нет
0,7.8656559986270524,56.628998304156056,0,0,1,2,C,A,D,0,1,79.5297840005389,53.96636909237276,1,0,1,2,C,B,A,0,Да
0,61.82752456850482,59.32639631837935,0,0,1,5,C,C,A,0,0,70.72669639508754,30.35578148043817,0,0,0,3,C,C,B,0,Да
1,48.72599469836,63.25329750695566,0,1,0,1,C,D,D,1,0,74.54141708976937,11.486050626853938,0,0,1,2,B,D,A,0,Нет
1,71.09506755334186,90.2657263729029,0,1,1,5,B,A,B,0,1,4.123115130999833,97.19926613014168,0,1,0,1,D,D,B,1,Нет
1,93.49918308703585,46.665281093896404,0,1,0,5,D,A,B,1,1,82.84087274166329,11.365061006516864,0,1,1,5,D,D,D,1,Да
1,92.38392060674859,73.00504901336232,1,0,1,1,C,A,C,1,0,53.3934800583658,82.96458294151186,0,0,0,4,A,C,A,0,Нет
1,67.199686925065,58.72537911065633,1,0,1,4,B,C,B,0,1,45.67925343634782,15.720503310269162,1,1,0,1,D,B,B,0,Нет
1,36.07789598824239,85.29282866607758,0,0,1,2,C,C,B,0,0,95.19187953561996,64.58810336029634,1,0,1,3,D,B,A,1,Нет
1,10.96821610885106,85.49863148840295,1,0,0,1,D,A,B,0,1,32.61812855633944,9.990795174708245,1,1,1,4,D,D,B,0,Да
0,15.016613241266796,47.25093763682187,1,1,1,5,A,D,A,1,1,27.508547757828705,75.78991523674387,1,1,0,5,D,B,D,0,Нет
1,64.32959180429437,71.16598787704896,0,1,1,3,A,A,D,0,0,65.39336001936721,34.00314083893535,0,0,0,1,D,D,A,1,Нет
1,88.72687027698831,57.59092441243935,1,1,1,3,A,A,C,0,1,8.774354695477415,35.37197656012063,0,1,1,5,A,C,C,1,Да
1,49.61572155756513,94.95341523536274,1,0,1,1,D,B,C,0,1,22.56713791499221,79.028437956146,0,1,0,1,A,D,B,0,Нет
1,5.3849836864354295,83.63105871006101,1,0,0,1,B,C,D,1,1,59.03881249827781,63.35451212668204,0,1,1,4,B,D,A,1,Нет
1,34.98821425646382,88.98175200867679,1,0,0,4,A,A,B,0,0,9.239499185180167,41.044289232630646,1,0,1,1,C,B,D,1,Нет
0,3.350062747669702,37.44635015625233,0,1,0,5,C,A,C,0,1,35.255533688247866,90.94844472661693,0,0,0,3,D,D,A,1,Нет
1,27.14250867772414,26.39672167912883,0,0,1,2,B,D,D,1,1,75.06306291759213,10.68570470994299,0,1,1,4,A,C,D,1,Да
0,10.563350120956262,54.42415763002629,1,1,1,2,D,C,A,1,1,28.153587645031173,90.51469261989334,0,1,1,2,A,B,C,1,Нет
0,72.95122702613256,21.33185201820168,1,0,0,2,D,C,D,1,0,25.47012826039602,38.77252702072575,0,1,0,4,A,D,A,1,Нет
0,81.95020288138362,14.200346515412953,1,1,1,1,B,A,D,1,1,48.74000579277591,50.56190363498324,1,0,0,1,C,A,C,1,Нет
0,55.19598028812035,57.51060453378661,1,1,0,5,A,B,B,1,0,3.6281468324654176,90.10829573457421,1,0,1,4,D,A,A,1,Нет
1,58.600907823734175,22.06004985143386,0,0,0,1,B,A,B,1,1,36.13639442029692,53.202166019483755,1,0,0,3,B,D,B,0,Да
1,25.674237120484445,20.315419362089315,1,1,1,2,C,A,A,1,1,63.42476737295115,84.21890452425907,0,0,1,4,A,A,D,0,Нет
0,45.90057798006364,28.726933770759487,0,0,0,1,A,B,B,0,1,89.67260489616778,80.71439442324248,0,1,1,4,D,A,C,1,Нет
1,97.97385796276095,79.89164115365183,0,1,0,4,B,D,C,0,1,25.66513968465828,44.77971995343688,0,0,0,1,B,D,B,0,Да
0,67.42162802710573,60.678061330471,1,1,0,1,C,D,A,1,0,38.72013231415017,47.00449768202598,0,0,1,4,B,D,A,0,Нет
0,66.06211400574476,0.3528839194964162,1,0,0,1,A,B,A,1,0,11.408336562121846,0.5112055510026581,1,0,0,2,D,B,C,0,Да
1,14.619760167750595,7.67645784125911,0,0,0,1,D,A,D,0,1,37.04655478181698,61.46573785445566,0,0,1,2,C,B,D,0,Да
1,97.29087842337987,86.205283149869,1,0,0,2,C,C,A,0,1,19.97983853373705,88.37439778360526,0,0,0,3,D,D,D,0,Нет
1,68.12237164565829,82.45056482864676,1,0,0,1,B,D,C,0,0,77.09892090732137,30.4325722925188,0,1,1,1,C,A,A,1,Нет
0,42.85213811650016,63.919341785393925,0,1,0,2,A,B,A,0,0,23.84635589368257,82.3269334464024,0,0,1,1,A,C,B,0,Нет
0,59.46304264704092,13.060124446062204,0,1,0,1,B,C,D,1,0,86.33854728995045,12.21978993440035,0,0,0,4,B,A,C,1,Да
1,98.05414897034558,97.8003911814146,0,0,1,4,D,A,B,0,1,61.65344295614166,39.97794626801843,1,1,0,2,C,C,B,0,Нет
0,30.846065624499076,18.676838780622194,1,1,0,1,B,D,A,1,0,86.42073712596734,98.82109364816262,0,0,0,1,A,D,A,1,Да
1,3.2925025309680778,4.675957562502974,0,0,1,3,D,B,D,0,0,32.34250750490736,19.49801109858025,0,0,0,1,B,B,A,1,Нет
1,74.15127201988689,92.9705980491681,1,1,1,4,C,C,C,1,0,21.89291046800459,50.345313726006324,1,0,1,1,B,D,A,0,Нет
1,22.828654427822404,11.297375375953377,1,0,1,5,C,C,B,1,0,0.9896772388426567,44.04041031519944,0,1,1,4,C,C,D,1,Нет
1,66.30524794175933,22.92581426776441,1,1,0,4,D,C,D,1,0,80.74765550940845,98.7764619939194,0,0,0,1,D,A,C,1,Нет
0,19.793821427102543,70.49175254611733,0,1,1,2,D,D,C,1,0,99.52808037609636,57.24107948135344,0,1,1,3,A,A,B,0,Нет
1,32.07938988126141,83.20960874175307,0,1,0,1,B,B,D,0,1,14.94632241215782,58.134247624461736,1,0,1,4,C,D,D,1,Нет
0,55.62914272142903,97.73546112142192,0,0,1,5,D,A,A,1,1,56.673300164256254,83.2521049152653,1,0,1,1,B,D,C,0,Нет
0,8.96672461347321,37.32548346146953,1,1,0,1,B,C,C,0,1,52.55557192716033,82.8200469374049,1,1,1,2,A,C,B,1,Нет
1,13.089942495019946,96.63555485089434,1,1,1,1,C,C,C,1,1,64.45981336365354,38.37709993349216,0,1,0,4,D,B,B,1,Нет
1,31.908384669391342,75.67777315470161,1,0,0,5,B,D,A,1,1,25.071338120872678,50.672680690561954,0,1,0,1,D,C,A,0,Нет
1,62.54268125849429,60.101061938520864,1,0,0,2,A,A,C,1,0,4.96518819139683,99.4201009539914,0,0,0,3,B,A,D,1,Нет
1,94.62696622149538,99.3358222703492,0,1,0,1,D,D,B,0,1,42.02934251052094,12.127737430422714,0,1,0,4,A,B,B,0,Да
1,84.29446789277172,73.0074505472267,0,1,1,2,D,C,C,0,1,4.328297120043489,66.23100498099862,0,1,0,2,A,C,C,1,Да
0,78.28034611806245,69.3767323518739,0,1,1,4,D,A,B,0,1,58.315577988577296,16.03147540611087,0,0,1,4,D,D,A,1,Нет
0,20.79374930809633,18.80273969469879,0,1,1,5,A,A,C,0,1,49.87861117359794,10.031952265977306,1,0,0,2,C,D,C,0,Нет
1,48.233434823100175,18.751708701120652,1,0,0,4,A,C,C,0,0,85.70197179926936,64.21448905258164,0,0,1,1,D,D,D,1,Нет
1,40.68583636933369,93.8436081408482,0,1,1,4,A,B,C,1,0,17.785577756239725,80.16996034720637,1,1,0,2,C,B,C,1,Нет
1,81.28443226722786,60.20920449282173,1,1,0,3,B,A,C,0,0,11.43975961748691,52.823689244775416,1,1,1,2,B,D,C,0,Да
0,13.51374566439164,53.89949261704678,0,0,1,2,C,B,C,0,1,10.873642518517912,90.65264011584307,1,0,1,2,A,A,A,1,Нет
0,37.56162438937367,33.724639046815376,0,0,1,2,D,C,B,0,1,90.58269532256794,30.071340500244048,0,0,1,5,D,D,C,1,Нет
1,31.43581020806,63.39361097054409,0,1,1,4,D,C,C,0,1,75.59330050177256,17.091091894793674,0,1,0,3,B,C,A,0,Да
0,12.007186876298038,31.89112874016098,0,0,1,1,D,D,B,0,0,14.856387409075944,6.257933074745092,1,0,1,5,B,C,B,1,Нет
0,18.462652842156658,68.26681935161461,1,0,1,3,D,B,A,0,1,59.271379939594496,68.75791818593629,0,1,1,1,B,D,A,0,Нет
1,42.80916864987152,38.461583455078376,1,0,0,1,A,B,D,1,0,29.83400285989437,79.97172133018405,1,1,1,3,D,B,B,0,Нет
0,32.91396585915797,71.06721303418982,0,0,1,4,C,A,D,0,1,79.58153797113093,3.5737392511724253,0,0,1,1,A,A,D,1,Да
1,72.67430578414341,97.5838179910347,1,1,0,1,A,C,A,1,1,62.10112427477935,99.64395793089915,0,0,1,2,B,C,D,0,Нет
0,46.94273199259113,77.97996314423223,0,0,1,4,C,B,B,0,1,61.211173021816855,12.947240551383032,0,1,0,3,B,D,C,1,Нет
1,21.729649453974798,36.99508469918186,0,0,1,2,B,B,D,0,1,85.34348292399834,71.47445725300153,1,0,0,2,B,A,A,1,Нет
0,89.15301888574582,81.73898702846172,0,1,0,5,A,C,A,0,1,11.788265356010896,60.95642042127663,1,1,1,1,B,B,A,1,Нет
0,59.8075872413272,40.7145945222944,0,1,1,2,B,C,B,1,0,7.494384429115952,9.378607682386797,1,0,0,2,D,D,D,0,Нет
0,37.776166511308205,86.06949437746081,1,0,0,1,D,C,D,0,0,82.22526422274957,75.89757845755682,1,0,1,3,D,D,C,1,Нет
0,13.636050392155596,44.59028572644909,0,0,0,4,D,D,C,0,1,50.514297201862554,81.61786100179704,0,0,0,2,B,D,D,1,Нет
1,23.058292817046,58.9428455712096,0,0,0,1,B,C,D,1,1,64.82324777104618,65.14075697903118,1,1,0,5,C,A,B,0,Нет
0,98.59844541003396,23.119056161121343,0,0,0,4,B,B,A,1,0,42.24524712368597,80.78121461331219,1,0,0,1,A,D,D,1,Нет
1,51.71677377901609,9.585646356814337,0,0,0,4,A,B,D,1,1,72.32408655138754,23.63466793534438,1,0,1,4,D,C,D,1,Да
1,1.1249503146292805,55.24718017377634,1,0,0,5,D,B,D,0,0,20.479632189795495,17.42654275885469,0,1,0,4,D,D,A,1,Нет
1,14.837329165273704,73.86592309064409,1,0,1,4,A,A,D,0,1,98.82416138621817,36.62067262407498,1,1,0,2,C,B,D,1,Нет
1,39.42820518290724,73.85882390197213,1,0,1,3,D,A,C,0,0,56.4336760867062,64.70880541253068,1,0,1,5,D,D,B,1,Нет
1,23.16816178245005,21.889958673787437,0,0,0,2,D,C,C,0,1,83.85069607281173,31.761120066720004,0,0,0,4,D,C,C,0,Да
0,50.7847713811329,25.618394019977465,0,0,1,5,D,C,D,1,0,41.951914664933895,68.14945043961188,1,1,0,5,D,B,D,1,Да
0,24.22252336126792,97.79947368573701,0,1,0,2,A,A,A,0,0,63.00044002815386,97.55467997387444,1,0,1,1,B,C,C,0,Нет
1,85.08053911781988,34.76808762497725,1,1,1,1,B,D,D,1,0,74.46412943442657,74.44269790297717,1,0,1,5,B,D,B,1,Да
1,46.52174795344075,29.257933478523725,0,1,1,3,B,C,B,1,0,56.500610652564035,38.82767435027865,0,1,1,4,D,B,B,0,Нет
1,63.939366773779014,55.46040281665062,1,0,1,4,C,C,D,0,1,7.9855346861195,66.54644734700193,0,0,1,3,A,C,B,0,Да
1,9.753436354718604,55.95168487406966,0,1,1,3,A,D,D,0,1,62.6963058580128,95.06418479102713,1,1,1,2,D,C,B,0,Нет
1,18.46759702676608,30.536570936276664,0,0,1,3,D,B,C,0,1,37.69957768408004,47.02925348912322,1,0,1,5,B,A,C,0,Да
1,90.58470199688921,2.5731534864072203,1,0,1,1,A,B,A,0,1,93.62072413185007,7.351951315916072,1,1,1,4,D,D,B,1,Нет
1,13.73409078922424,83.67311576345013,0,1,0,1,A,C,C,0,1,80.2980085423471,38.486130634752094,0,0,0,5,C,B,C,1,Нет
1,2.894235992365346,8.564452170811244,0,1,0,1,A,A,D,0,0,11.484355984841077,18.234590767920466,1,0,0,1,D,A,D,1,Нет
1,3.760692340370353,99.58906418930972,0,0,0,3,D,C,B,1,1,6.695900158860502,32.541357700356734,0,1,0,2,B,D,D,1,Нет
0,92.58699871364688,62.79249396013391,0,0,0,2,C,C,B,0,1,67.22615305574419,69.59883484860933,0,1,0,4,C,A,B,1,Нет
0,6.152654682240188,39.943014549456144,1,0,0,4,C,C,C,0,1,34.51015536239949,76.96869999910945,1,1,0,1,B,D,A,0,Нет
0,71.12740891339261,53.53093312531353,1,1,0,4,A,A,D,0,1,31.828744323814796,72.93120116943561,1,0,1,3,A,A,B,0,Нет
1,69.43167450529552,72.58227310355065,0,0,1,4,A,D,B,1,1,67.59626769735202,17.666725259043425,1,0,0,3,C,C,B,0,Нет
1,93.89711702603108,61.6949621025445,1,0,1,3,A,C,C,0,0,47.68660354913044,21.57978535406385,0,0,0,2,A,A,D,0,Нет
1,62.440479546032044,87.87184805171393,1,0,1,1,D,D,D,1,1,9.519678156367261,17.03195269480984,0,1,0,1,D,D,D,0,Да
0,13.211506660763039,76.9276311504236,1,0,0,3,D,C,D,0,0,13.447342173701948,13.047248977406278,0,0,0,5,D,B,B,0,Да
1,73.76228535228704,61.267264458994894,1,1,1,3,C,A,A,1,0,65.53827362711361,78.95221339181117,0,0,1,5,B,C,A,1,Нет
1,33.24014464486553,60.74774947522319,1,1,1,4,A,B,D,0,0,27.88830116588268,71.60426353864386,1,0,0,5,B,D,D,1,Нет
1,70.21658179790685,38.15441445394803,1,0,0,3,D,A,C,0,0,37.611466583314765,78.68530017175806,1,1,1,3,C,C,B,0,Нет
1,88.15140662524367,57.027539848097675,1,1,1,3,D,B,B,0,0,42.806669511599736,43.03069863067772,1,1,0,1,D,C,A,0,Нет
1,52.00635953286395,7.134729899760572,0,0,0,1,C,B,B,1,1,5.595137182520526,26.29290237913593,0,0,0,1,A,D,C,0,Да
1,93.20943998489719,23.932701322583426,1,1,1,4,C,D,A,1,1,52.731674101891535,7.8761093480689714,1,1,1,5,A,A,A,0,Да
1,73.42806642373922,94.89684596722735,0,0,0,5,D,D,C,1,0,62.213082617203376,2.745806507121906,0,0,1,5,D,C,C,0,Да
1,81.82873972226541,65.60321207526735,0,0,1,2,C,A,B,0,1,97.31378384135934,17.108346146925836,1,0,1,3,B,D,C,1,Нет
0,65.94378952624257,65.67815569438092,1,1,0,5,D,C,C,0,0,13.237041506303193,90.25029637812932,0,1,0,5,D,C,A,1,Да
1,64.10156701117556,60.8211269992579,1,1,0,2,A,D,B,0,0,53.5231489065352,66.9445593975147,1,1,1,5,C,B,D,1,Нет
0,92.91729213741736,5.3379260435488245,0,1,1,5,C,D,A,0,1,44.87727337255084,70.85333161748801,0,1,0,3,B,D,B,1,Нет
1,58.594324506326366,63.57122851782413,1,0,1,4,A,C,D,1,1,18.83755687206019,91.62306180601523,0,0,0,4,C,B,C,0,Нет
0,75.00185544344676,85.10031491826624,1,0,1,5,B,C,D,0,0,98.53532019311763,24.25335559801518,0,1,0,5,A,D,C,1,Нет
1,92.88850964888722,84.87697844966998,1,0,0,1,C,B,D,0,1,89.75508076727976,22.767906872381428,0,0,0,5,D,A,B,0,Нет
0,39.25461271233021,85.07561229560407,0,0,0,2,D,B,D,0,1,0.14422534834063194,78.44381973442103,0,0,0,5,B,A,C,0,Нет
0,50.19650108623887,98.05047474843548,0,0,1,4,C,B,A,1,1,91.74529104344711,40.16005641319935,0,0,0,2,A,B,C,1,Нет
1,34.5356898609028,63.84038622597821,0,1,0,4,D,B,D,1,1,51.26837999457854,16.93902525890949,1,1,1,1,C,D,D,1,Нет
0,33.95695382588322,99.48472239002858,1,0,1,4,B,D,B,0,0,74.20940581366395,36.67621608726777,1,1,0,2,B,B,C,0,Нет
1,27.857406585703824,12.855478045095781,1,1,1,5,B,B,D,0,1,58.4070502539483,91.16577947080152,1,0,1,2,D,A,D,1,Нет
0,40.16281937783571,92.73157969160658,0,0,1,5,B,B,B,0,0,4.94355853503955,55.1240167087626,1,1,0,4,D,D,D,1,Нет
1,74.50542506591091,7.104054435193696,0,0,0,3,D,A,C,0,0,36.43678262696679,42.1013181442143,1,1,1,3,C,C,B,0,Нет
0,59.810075330916746,92.54329324162256,0,1,0,2,A,C,C,1,1,47.41732121595443,61.259072348212484,1,0,0,4,B,C,D,0,Нет
0,97.59452747430856,65.54958322611861,1,1,0,4,B,D,A,0,1,98.82657067185401,90.54494025860413,1,0,1,3,B,B,B,1,Нет
1,59.97967513453282,24.930001321290383,0,0,0,3,C,C,C,0,1,61.061710498334286,45.8356954077294,1,0,0,3,A,A,D,1,Нет
0,14.160482477892478,54.40516584257347,0,0,0,2,B,B,B,0,0,89.0176873396761,45.27874136754528,0,0,1,4,D,D,C,1,Нет
0,35.226123457444324,98.12333206024798,0,1,1,5,A,B,D,0,0,23.605971750861155,48.778614007351074,0,1,1,2,B,A,C,0,Да
0,97.86119893400348,48.741049568628355,0,0,0,1,D,A,B,1,0,91.1798091308728,21.904935810005664,1,1,1,4,B,B,B,1,Нет
1,68.18676147339272,70.74709285307095,1,0,1,4,A,B,C,1,0,42.82323679227956,75.67293270762903,1,1,0,1,B,C,D,1,Нет
0,83.71471214689292,33.275550911489184,1,0,1,3,A,B,A,0,0,55.11017628744814,9.40096457371059,0,0,1,5,B,B,C,1,Нет
0,25.977935954291098,32.78734717148589,0,1,0,1,A,B,D,0,0,90.96982814965665,75.56129813407259,1,0,0,2,A,B,D,0,Да
0,84.51290023584697,39.46644476648282,0,1,0,1,B,D,C,0,0,45.93825291152655,61.32963405510149,1,1,0,1,A,A,A,0,Да
0,75.83926825956928,63.829990394210846,1,0,1,5,B,B,B,0,0,48.366530493295315,18.617156185312055,1,0,1,2,C,C,D,1,Нет
1,8.795864697120203,43.550008563998844,0,1,0,3,C,D,A,1,1,13.785741428519849,36.631305602619136,0,1,0,4,D,D,D,0,Да
1,71.45495937475604,26.67206941836877,0,0,1,3,A,A,A,1,1,37.135309125657976,64.598974171344,0,1,0,1,A,D,B,0,Нет
0,14.83314569882549,49.491884771101766,1,1,0,4,A,C,D,1,1,15.790721538929075,64.44274482036579,0,1,1,3,A,D,D,1,Нет
0,28.12954108317991,67.5241028564884,1,0,1,3,D,B,A,0,0,52.209791331983965,57.68276891740981,0,0,0,1,C,C,C,0,Нет
0,90.22078733910209,10.106126722215446,1,1,0,2,C,D,A,0,1,88.26789164728844,5.1817440802887855,1,1,1,4,B,D,C,1,Нет
1,19.69138279280338,66.26199766115545,1,1,0,1,B,D,A,0,0,95.87710982818348,69.41535246856503,0,0,0,2,D,C,C,1,Нет
0,58.50439599580879,25.75215642604032,1,1,0,2,D,A,D,0,1,59.986966358540116,77.4757601343272,0,0,0,4,C,C,A,1,Нет
0,57.91671211460363,19.893368511952026,0,1,1,4,C,A,C,0,1,22.682168034674476,15.906085202545095,1,0,1,3,D,A,C,0,Нет
1,26.211834603649862,91.08141526829195,1,1,0,2,D,B,C,1,1,19.401957575528904,24.054753919197335,1,1,1,5,B,C,B,1,Нет
0,2.879914044632348,29.636429350958682,0,0,0,4,D,D,D,1,0,72.5900159910072,91.93618740241813,1,0,0,1,D,B,A,1,Да
0,35.30109656867325,58.711739672968534,0,0,0,4,B,C,B,1,1,44.411724710748345,96.12677330644779,0,0,0,2,A,A,C,1,Нет
1,22.950791652946734,25.669664361784616,1,1,1,2,B,A,C,1,0,25.9015148009443,33.39553953273137,0,1,0,5,C,B,D,0,Нет
0,28.057262935472593,56.514257912906515,0,1,1,3,A,B,D,1,1,73.18002247225488,80.7939579826065,1,0,0,2,C,B,A,1,Нет
1,71.54486008525299,99.18028519752255,0,0,0,4,D,A,D,0,1,74.60128667447125,11.728444720473908,1,0,0,1,A,A,B,0,Да
0,42.824278249338796,44.32875034003203,0,1,1,1,B,A,D,1,1,79.10613689947526,74.95232002112267,1,1,1,5,B,B,C,0,Нет
1,63.15085018406796,10.58424318268173,0,1,1,1,A,D,A,1,1,67.75326277627579,42.734879424559466,0,1,1,2,A,D,D,1,Да
0,1.2526839165338144,34.569778149330176,0,1,1,5,D,B,D,1,0,40.66646929832805,86.54733004655665,1,0,0,4,B,C,A,1,Нет
0,55.35745414216768,6.055611959093687,0,1,0,5,D,A,D,0,1,60.99749022350463,33.51449033220376,1,1,0,4,D,A,C,1,Нет
0,53.72580217640339,98.80982271612126,1,0,1,4,D,C,B,0,1,88.98753374914548,78.53649236488042,0,1,0,2,C,C,B,0,Нет
1,97.44860629017147,52.525970933251934,1,1,1,4,A,A,B,1,1,87.08541643474925,47.763402005143504,1,0,0,4,B,C,A,1,Нет
0,31.476021640642017,11.913985560533181,1,0,1,2,B,B,C,0,0,51.01935884853278,71.14656974885824,0,0,0,3,A,D,C,0,Нет
1,14.765301622053272,93.53550619513695,1,1,1,1,B,D,B,0,0,81.757616804056,67.09304875661527,1,0,1,3,A,A,A,1,Нет
0,60.31991923910434,29.77914229317208,0,1,1,3,C,B,A,0,1,63.710027448457836,62.525166812489786,0,0,0,2,C,B,C,0,Нет
1,79.71186631070628,5.118413928873011,1,0,0,4,D,A,A,1,0,32.22166680528272,31.96698781771712,1,1,0,2,D,C,A,0,Нет
1,52.28617048026464,8.996157337394894,0,1,0,1,D,D,B,1,1,94.36256066077921,35.229068932248595,1,1,1,3,A,D,C,0,Нет
