Obj1_Feat1,Obj1_Feat2,Obj1_Feat3,Obj1_Feat4,Obj1_Feat5,Obj1_Feat6,Obj1_Feat7,Obj1_Feat8,Obj1_Feat9,Obj1_Feat10,Obj1_Feat11,Obj1_Feat12,Obj2_Feat1,Obj2_Feat2,Obj2_Feat3,Obj2_Feat4,Obj2_Feat5,Obj2_Feat6,Obj2_Feat7,Obj2_Feat8,Obj2_Feat9,Obj2_Feat10,Obj2_Feat11,Obj2_Feat12,Collision
1,0,2,0,4,5,A,92.91193800835806,48.81647731867432,A,1,B,1,1,2,1,3,5,A,13.855901571203521,74.8682660597951,B,0,B,Нет
0,0,4,1,3,3,B,57.772321729984164,23.1609392672406,B,0,C,1,0,4,0,2,1,A,8.687069280528004,28.835657975118057,C,1,C,Нет
0,0,1,1,3,1,D,5.943042492712147,62.126181590228,A,0,C,0,0,5,1,4,2,D,82.02945283177121,89.2843275873288,C,0,C,Да
1,0,1,0,2,1,A,37.08019139838329,79.72511436113966,D,0,A,1,0,3,1,1,1,B,16.874046581020085,7.983119447191466,A,1,A,Нет
1,0,3,1,5,2,C,96.14996205181214,29.648020668593034,A,0,C,0,0,3,1,2,4,C,12.355935471017087,34.04108471316201,D,1,D,Нет
1,0,5,0,1,4,D,46.38477354107488,79.54855487091211,B,0,D,0,1,3,0,2,5,C,59.914527853906606,78.60678365801819,B,1,D,Нет
0,0,5,1,4,4,C,49.66262724436735,84.03217783841015,B,0,C,0,0,1,0,2,1,D,29.017239116065408,88.84128634150986,D,1,C,Нет
1,0,1,0,2,4,A,69.9748340151196,24.037251239406597,A,1,B,0,0,1,0,3,1,C,93.53331799834845,70.44646091621985,D,0,C,Нет
0,1,4,0,1,5,B,56.243495220290065,24.43018961453517,D,1,A,0,1,2,1,4,2,D,78.38881991855007,42.91199726259909,B,0,C,Нет
0,0,3,0,4,5,D,13.784326187583751,88.64387720904344,C,0,C,0,1,4,0,1,4,C,80.7751730092018,62.288438363377274,A,0,D,Нет
1,0,1,1,5,1,B,81.6908107185241,83.61397137938327,D,1,A,1,0,3,1,4,5,B,84.97782935381693,54.836605960579185,A,0,D,Нет
1,1,5,1,4,1,B,82.29352664407067,0.8652494704412539,B,1,C,1,0,2,1,4,3,A,39.93190554337589,80.14681536964935,C,1,D,Нет
1,1,3,1,4,3,B,66.77242436685044,39.42866687488598,B,1,B,1,0,5,0,4,5,C,0.4709216544344086,63.06967750819562,B,1,A,Нет
0,0,2,0,5,3,B,8.97752746007524,48.08915405888094,D,0,A,0,1,3,1,4,2,B,94.41672671045238,19.634660305856777,C,0,C,Нет
1,0,2,1,2,1,B,27.50869160442212,41.517329214912955,B,0,B,1,1,5,0,1,3,C,5.4756048065679135,13.405835791562737,B,0,C,Нет
0,1,5,1,1,5,A,84.1168876629813,21.510030386066347,B,1,A,1,1,5,0,4,2,D,16.98416282649572,91.68109264793726,C,1,C,Нет
0,1,4,0,2,2,C,75.08068666682016,86.22276293392463,A,1,B,0,0,3,0,4,3,A,9.54862698100879,24.97133357476845,C,0,D,Нет
0,1,4,1,1,3,A,62.525382335787306,34.379651330092805,B,0,B,0,0,2,1,3,5,B,20.827064214920377,77.31750500265291,A,0,C,Нет
0,0,3,1,5,1,B,63.63214667363326,98.24640326715249,D,1,A,0,1,3,0,4,3,C,60.81802786011005,0.278922133356696,A,0,C,Нет
1,0,1,0,5,1,A,62.32774446490632,15.187127213119311,C,0,B,1,1,5,0,3,3,A,5.19371465095837,19.701786587196544,C,1,C,Нет
0,0,2,0,3,3,C,56.030142938828256,53.74708186074217,C,1,C,0,1,5,0,1,1,A,50.48800332235957,13.037985908529892,C,1,A,Нет
1,0,2,1,1,3,D,2.8721774476046846,98.76235590303862,A,1,D,1,1,5,0,5,5,A,87.38448548861093,17.319186184862012,B,1,D,Нет
1,0,1,1,5,1,C,77.26650493429437,72.21578427371493,B,1,B,1,1,1,0,2,4,C,39.52855807381119,47.95150795565639,D,0,C,Нет
1,0,1,0,2,1,C,52.26764973431718,30.541881409618743,D,1,B,0,1,1,1,2,5,B,20.441043488089218,95.17378379038877,D,1,B,Нет
0,1,4,0,4,5,C,82.24122889318127,25.082095987605125,B,1,D,0,0,1,1,3,3,B,34.633140126861804,96.33672784559472,D,1,B,Нет
0,1,2,1,2,5,A,23.033201846515517,96.1869482009895,C,0,A,1,0,4,1,1,2,B,63.00720241640009,23.177128783054023,A,1,D,Нет
1,1,3,0,5,3,D,98.948086459565,5.650122493466303,D,0,D,1,1,2,0,5,2,D,45.915323744379045,5.576533098687775,B,0,B,Да
1,0,2,0,5,3,B,60.57806162274274,22.394929519873617,D,1,C,0,0,1,0,3,1,C,90.70492523740218,20.988132090858848,C,0,A,Нет
1,1,2,1,1,1,C,7.15652183663622,49.11085391403902,B,1,D,0,1,5,0,5,1,B,26.436918520323825,95.89976586913001,D,1,D,Нет
1,0,3,0,5,1,B,4.6785826954428895,9.104836417921824,C,0,B,0,1,5,1,5,2,B,68.09133210992005,7.124017791356807,A,1,C,Нет
1,1,3,1,5,1,B,20.006702450167303,86.30817942796786,A,0,B,1,0,1,1,1,4,D,81.33038709590241,66.34901632272556,B,0,C,Нет
0,0,3,0,5,2,C,12.65721850815108,27.357858997404673,D,1,B,0,0,3,0,4,1,D,45.630309957331896,40.17261320534325,B,1,A,Нет
0,1,3,1,2,3,C,47.75567948594173,53.21778434587997,A,0,B,1,0,4,1,1,3,B,63.851771341785,78.9992034299472,A,0,D,Нет
0,0,1,0,3,4,C,88.6838456582619,74.41729898204711,C,1,D,0,0,3,1,5,4,B,72.15419542945993,72.29598593759334,A,0,A,Нет
0,0,5,0,5,4,A,74.97082668850946,9.50863598014633,D,1,D,0,1,5,0,1,2,A,30.311471241846633,4.3909689494401665,D,1,A,Да
0,1,3,0,3,2,C,16.81488978750828,51.607756034003906,A,0,B,0,1,5,1,1,4,C,32.85567280140764,12.682138485702888,C,0,B,Нет
1,1,5,0,2,1,A,84.71850730950679,78.48759056187187,B,1,D,1,1,4,1,3,5,C,33.6393272876375,34.37382159547817,D,1,B,Нет
0,0,1,1,4,4,A,72.46942903773427,23.248400426897277,D,1,B,1,0,4,0,4,1,A,21.15338983774242,20.1792481041145,C,0,A,Нет
0,1,3,0,3,4,B,81.60881754178669,13.614230025052954,D,0,C,1,0,2,1,3,1,B,97.82122774020469,31.701834047407583,B,0,A,Нет
0,1,2,0,2,2,C,96.20018448495885,5.596539890031549,B,0,B,1,0,3,0,2,4,D,4.993771856555373,90.78647489121055,C,1,C,Нет
0,0,2,0,1,5,A,92.4043671771891,47.822259781538264,D,0,A,1,0,1,1,5,4,C,26.56531754623642,65.7332688933129,D,0,D,Нет
1,1,3,0,3,4,C,57.61483577865827,23.835934562254145,C,0,C,0,0,3,0,3,2,A,60.980029478573584,13.182916917884068,D,1,D,Нет
0,1,5,0,1,4,B,42.13948021956525,1.474219346197414,A,1,C,0,0,3,0,3,1,C,36.95161374178073,9.4348805492125,D,1,D,Нет
0,0,2,0,5,5,C,60.288813989971324,33.71373662666362,B,1,A,1,0,2,0,1,4,D,96.48649114798191,43.29468620350841,A,1,D,Нет
1,0,4,1,1,1,C,85.56363038026758,32.12771215175726,B,1,C,0,1,4,0,3,4,A,8.96578981159334,57.92960405027166,A,0,D,Нет
0,1,3,1,4,4,A,60.847083216344124,88.62644487116671,A,0,D,0,0,4,0,4,2,A,15.432386778068762,65.53197425851236,B,1,C,Нет
1,1,1,0,5,1,A,2.2201096151110544,82.70852562020676,A,0,D,1,1,3,1,3,2,B,42.539966288298814,68.39090088388421,D,1,B,Нет
0,0,3,0,4,4,C,40.83466400777264,89.57271630545297,B,0,B,0,0,2,0,4,3,D,60.146861590857746,97.16608316738034,A,1,C,Нет
1,0,5,0,2,2,C,48.617966371831486,77.28439981439669,A,1,A,1,0,5,1,3,4,B,87.48235721938212,83.38090122359999,B,1,A,Нет
0,1,4,0,5,3,A,71.85611154204553,16.727934795017408,A,1,D,0,0,5,1,4,3,C,40.868864699584826,95.48342457957119,A,0,D,Нет
0,1,4,0,1,3,D,29.597580333662577,37.06863357460202,B,1,C,0,1,4,1,2,2,B,62.598512188227694,10.315619501731188,C,0,C,Нет
1,1,2,1,1,4,B,56.26390336126194,69.91844193112742,C,0,C,0,1,3,1,1,5,A,37.902653413389544,3.0347717853284273,C,1,B,Нет
0,1,1,1,3,5,A,28.93239588965414,79.08611867326809,D,0,C,1,1,1,1,4,3,D,58.835192319313244,30.846151025174727,C,1,C,Нет
1,1,5,0,5,3,A,15.548021454290362,59.86453618190792,D,0,A,0,1,3,0,2,1,B,27.37714447543784,99.52750227793358,D,0,C,Нет
0,1,3,0,3,4,D,47.700447403605,19.17031974060829,A,1,D,1,1,2,0,1,3,A,70.88570270626991,22.658531167317285,D,1,A,Нет
1,0,4,0,2,4,C,63.9286669074379,56.79026974563885,B,0,D,1,0,5,0,1,1,D,30.639860837346976,15.53854560705419,C,1,D,Нет
0,1,1,0,4,4,B,81.45760782144453,61.37928019825185,D,1,D,1,0,4,1,1,1,A,80.75096738769966,41.944409877057446,C,0,B,Нет
0,1,4,1,1,4,A,63.80370174291633,52.83659850364209,C,0,A,1,1,5,0,2,4,D,58.57991764077822,95.23469789737582,B,0,B,Нет
1,1,4,0,2,2,B,37.17601560530955,69.69614887741372,B,0,B,1,0,2,1,4,3,C,72.75912357955116,30.2703082351385,D,1,A,Нет
1,0,5,1,2,4,A,80.91370293744927,75.91321245192941,D,1,C,0,0,4,1,1,1,A,55.02351656592827,65.95692183321763,C,1,D,Нет
1,1,1,0,1,5,D,78.27462501588768,88.43842216282599,C,1,C,1,1,3,1,2,1,C,3.6856049166830274,47.998075149674065,B,1,C,Нет
0,0,5,0,5,4,A,66.34048378928293,56.23723976361106,C,0,B,1,0,3,1,3,5,B,10.183283031802715,87.54812997720684,C,1,D,Нет
0,1,5,0,1,5,C,84.07872957028012,42.763542147183095,B,1,A,0,0,2,1,1,5,C,55.74277019010283,69.44750069304386,A,1,A,Да
0,0,1,0,5,3,B,67.44716844696832,81.72887950872703,C,1,C,1,0,2,0,3,2,C,87.07897745822883,53.153187405010804,D,0,C,Нет
1,1,5,1,4,3,A,5.991287980707249,58.274373528659716,A,0,C,1,1,3,0,3,4,C,60.049056286355786,51.73115347126046,A,1,C,Нет
0,1,3,1,1,1,A,70.20544663608774,65.00480959492084,A,0,A,0,0,1,1,1,4,B,38.88933830306334,90.30127737369341,B,1,A,Нет
1,1,1,1,5,5,C,64.01198229686051,29.502714496052462,B,1,C,0,1,3,0,3,2,C,75.4272860592286,62.997092145905995,B,0,D,Нет
0,0,4,1,4,4,A,23.690730312594212,96.79394996108161,C,0,A,0,0,4,0,2,3,B,43.930324052770885,15.822731020312563,B,0,A,Нет
1,0,4,1,4,1,D,81.29973702958465,14.786603658131781,A,0,A,0,0,1,1,5,1,D,50.79604039693366,96.89416120111072,A,1,A,Да
0,0,5,1,5,4,D,4.970272025184874,22.622818444309146,C,1,C,1,0,3,1,3,2,B,70.31270624830131,54.72284753461817,C,0,A,Нет
1,1,1,1,4,2,A,68.15166619494833,20.220633012258638,A,0,C,0,0,3,0,4,4,A,86.51683973536886,27.769726390301386,B,0,D,Нет
1,1,1,1,3,2,C,11.83789951782287,81.31491941279114,D,1,C,1,0,3,1,1,1,B,74.98294698243876,7.875847962262206,B,1,A,Нет
1,0,2,0,1,3,A,71.90959524407877,11.904580133501641,C,0,C,0,0,2,0,1,4,B,58.43270306523881,73.09599143238219,A,0,C,Да
0,1,4,1,3,3,C,51.31735130600102,63.79867895872117,D,0,B,0,1,1,1,1,4,C,77.42600370075627,65.31240559244705,B,1,B,Нет
1,1,1,1,5,2,D,34.90786455105985,28.763542836546485,D,0,D,0,1,5,0,3,2,C,94.85234271900251,12.046664952419928,C,1,A,Нет
0,0,2,0,4,1,C,29.141285438275233,42.753842532807575,D,1,C,0,1,5,0,1,3,D,83.17741738975933,79.30435003892676,C,1,C,Нет
0,1,4,1,5,3,A,4.737483045682012,5.612889253024633,C,0,C,1,1,2,1,1,1,D,18.77739525926604,24.456973047157614,C,0,C,Нет
1,0,5,0,5,3,A,57.13652431384458,66.23009085312127,D,0,A,1,1,5,1,1,5,D,54.41983898914808,14.914837761937383,A,1,B,Нет
1,0,3,1,2,4,A,33.40467809115363,14.272814161999303,D,1,A,0,0,3,1,3,3,C,64.27450313045246,94.30067556289536,C,0,D,Нет
0,0,1,0,1,4,B,49.21734127231829,80.16261333351441,B,1,C,0,1,4,0,4,3,D,88.32592363041766,72.861536755945,D,1,B,Нет
1,1,1,1,4,4,D,57.315917967363525,71.90628971196136,B,0,B,1,0,2,0,4,2,C,4.912564853243051,15.18384058684491,B,0,D,Нет
0,0,4,1,1,1,A,85.50913465216196,7.725895060347954,A,1,D,0,1,2,1,3,4,B,28.174788468370526,40.07139343056618,A,1,B,Нет
1,0,3,0,3,3,A,59.12692954410812,74.98551288828793,A,1,D,1,0,4,0,5,5,A,15.96458103272096,35.48679439364968,B,1,A,Нет
1,0,5,1,5,5,B,1.9380117364489302,42.807626316235634,D,1,B,1,0,4,0,4,4,B,63.30079886505951,9.694649154721912,C,0,A,Нет
1,1,1,0,3,4,D,91.9851919122802,91.11564248680503,B,1,C,0,1,2,0,5,2,C,78.34178459039943,52.779254972459086,B,0,A,Нет
0,0,2,0,5,3,A,28.850309299512933,96.24038804664953,C,1,B,0,0,4,0,5,3,A,95.89696611939999,4.566251527343668,C,1,C,Да
1,0,1,1,3,2,D,99.03956026797471,57.385846043590384,B,1,D,0,0,5,0,1,2,D,91.57372436199131,39.57674544045736,C,1,A,Нет
0,0,5,0,3,3,A,0.6567157138485658,10.497469286951656,A,0,C,0,0,4,0,4,4,C,54.6315517682755,21.96356766872953,D,1,B,Нет
0,1,1,1,4,1,B,86.29111809411077,99.3744649395197,C,1,D,1,1,4,0,2,1,A,44.57409758120401,92.2713866055942,D,1,B,Нет
1,1,5,1,3,2,B,36.183173725266826,54.15451495906357,D,1,C,0,0,1,0,4,3,A,44.409101881949006,18.28281195495407,D,1,B,Нет
0,0,1,0,2,1,C,63.392091038045116,9.789354562618035,B,1,C,0,0,2,0,2,1,A,2.631289850315688,0.5227856648167717,D,0,D,Нет
0,0,5,0,5,2,B,71.7229000803707,84.07605407381486,A,0,C,0,1,5,1,5,5,C,83.64101434850164,11.329838689808458,C,0,A,Нет
1,0,4,1,2,3,D,26.541665988545404,63.70469056142708,D,1,A,1,0,1,1,5,2,C,24.69596838624971,41.785495517034946,D,1,A,Да
0,0,1,0,5,3,B,19.13017114555541,72.46867658240903,D,0,B,0,1,3,1,4,3,B,83.96374566303132,94.89771900624723,D,1,B,Нет
1,0,5,0,2,2,C,45.2216789959379,7.38707176495379,D,0,C,0,0,3,0,5,1,C,75.59590700294302,59.13774248690133,D,0,A,Нет
0,1,3,1,3,4,A,15.473207810585276,60.773770161165594,D,1,B,1,0,2,1,3,1,C,70.83596201068431,90.8869299035014,A,0,A,Нет
1,1,1,1,4,1,B,84.79453441942036,67.39193255128997,D,0,C,1,0,2,1,3,3,A,91.54500962524708,4.864386339909233,A,1,D,Нет
0,1,2,1,2,5,D,62.55351191959369,80.99068864229429,C,0,D,1,0,2,0,2,2,A,37.552489378123276,49.651724980415345,A,1,C,Нет
1,0,5,0,4,3,D,83.31752634149892,55.45425388606044,C,1,D,1,1,2,1,5,3,A,34.938789768157996,31.73847870534675,B,1,B,Нет
1,0,1,0,5,2,B,37.650938308804115,7.484474383808526,C,0,B,1,0,5,1,1,1,D,51.08635581150659,27.59730435289095,C,0,A,Нет
0,0,3,0,5,5,D,88.93679619299213,82.66851955031622,A,0,C,1,1,2,1,1,4,D,4.463543975748207,16.170253602794716,B,0,B,Нет
1,0,3,1,4,1,B,26.384969961228588,79.15613612752708,A,1,B,1,1,5,0,1,2,D,3.1905325353159264,28.87767721655984,B,1,B,Нет
1,1,3,1,3,2,B,27.67101266520714,34.808524309326685,D,0,A,1,1,1,1,1,2,B,45.7956948192968,85.09339947076576,D,1,B,Да
1,0,5,0,4,5,C,15.412836758348103,20.788966312987867,D,1,A,0,1,2,0,2,1,A,87.80262301807008,13.104542005865182,B,0,B,Нет
0,0,4,1,3,5,B,54.60501596581828,86.91397108592844,B,1,D,1,1,2,0,5,1,B,88.1111742292317,8.005838507755437,B,1,B,Нет
1,1,5,1,1,4,C,32.492805896641244,99.96044205817579,B,1,D,1,0,2,0,1,3,D,42.489323708845994,4.316386361344904,C,0,A,Нет
0,1,3,0,3,1,C,27.23853260473024,34.631720413629054,B,0,A,1,1,1,0,2,4,D,35.20264125451528,42.9512751055022,A,0,D,Нет
1,1,3,1,5,3,B,15.398653657904815,58.621783050601564,D,0,B,1,0,3,0,3,4,B,86.04905637491296,29.231484296431056,C,1,A,Нет
1,1,2,0,2,5,C,38.287502895091855,26.008553770931396,D,0,D,1,1,3,0,1,3,B,37.78065877208411,22.277602326970612,A,0,B,Нет
0,0,5,1,5,4,D,8.075594964790788,0.47233173827473385,D,1,C,1,1,2,1,3,2,C,66.97266088552074,48.62051083328954,C,1,D,Нет
0,0,4,1,2,2,B,68.26077331066843,29.996786741723845,A,0,D,1,0,3,0,5,1,C,66.98266530774697,83.33208300757701,C,1,D,Нет
1,1,4,0,4,4,B,17.387925307724693,78.10132652114324,D,1,A,0,1,5,0,1,5,B,38.62977815162366,16.855232009268406,C,0,D,Нет
1,1,1,0,5,1,A,94.17254131540268,92.20785881251693,A,0,A,1,0,1,1,1,2,C,96.72026750970387,51.70919857304048,D,0,A,Нет
1,0,3,1,5,5,D,74.6191110759906,21.251817266991356,A,0,B,0,0,2,0,4,2,A,91.53079946883764,38.465833209222836,D,1,C,Нет
1,1,5,0,2,5,A,19.1011773502325,41.427891643223866,A,0,B,1,0,5,0,3,3,A,31.513344946624812,76.90968968966708,D,1,A,Нет
1,1,4,1,1,1,B,60.278874680581986,78.55397236611626,B,0,A,0,1,2,0,4,3,B,4.065638569914409,33.54378858747265,B,0,A,Нет
1,1,4,0,3,4,C,94.3226887064638,12.262774990342196,C,1,C,0,1,5,0,3,2,B,92.89576314530709,33.88059348782168,D,1,C,Нет
1,1,3,1,5,3,C,32.981699691432496,5.409236460777422,C,0,A,0,0,3,1,4,2,A,45.92955348651099,86.13538704727144,C,1,B,Нет
1,0,2,0,2,1,C,83.7525242267351,7.620443506998342,D,1,B,0,0,4,1,5,4,C,55.846784279063144,10.88818097771066,C,1,C,Нет
0,0,2,0,4,3,A,16.98589875880625,94.13075400548334,D,0,C,1,1,5,1,3,1,C,14.218663434908462,24.005326812148475,A,1,C,Нет
0,0,5,0,2,4,A,10.608489539536336,79.96016897106276,C,1,A,1,0,5,0,4,2,D,31.02258617703463,50.120124113257205,B,1,D,Нет
1,0,3,0,2,4,C,8.034019179021158,19.120026602462424,C,1,A,0,0,2,1,2,3,C,31.525022832535676,4.733811649463515,B,1,B,Нет
0,1,4,1,4,5,B,27.02121507240216,62.8717290349717,D,1,A,0,1,1,1,3,4,C,57.58340685160669,49.60316646179555,C,0,B,Нет
1,1,3,0,5,5,C,27.68739261379861,4.299786871085242,C,1,B,0,0,1,1,2,1,A,96.22788528522473,82.8053920911287,C,1,A,Нет
1,0,3,1,2,1,B,38.59492370783675,58.1020244205548,A,0,C,1,1,4,1,2,3,D,84.74128113648905,47.20045783303578,B,0,D,Нет
0,0,1,0,4,4,B,24.885886707523717,62.15384858626818,B,1,A,0,1,3,0,5,5,D,68.7502487539977,76.31714349322621,B,0,D,Нет
0,0,3,0,1,1,C,19.595739542257316,94.64389024983937,C,0,B,1,1,4,1,4,2,C,47.16033802950933,62.71486615916607,A,1,A,Нет
1,1,3,0,2,3,C,72.50645683063324,22.34482826307267,A,1,A,1,0,3,1,3,1,D,18.024209864943053,10.629686762373291,C,1,B,Нет
0,1,1,1,3,2,C,6.583267812294158,82.6278390741224,A,1,A,1,1,1,1,3,5,C,72.78664627554582,37.495427328698305,D,0,D,Нет
1,0,2,0,1,5,D,2.8033688326728146,41.10380629064073,D,1,D,0,1,2,0,1,2,C,31.508621500016133,15.389561323007161,B,0,B,Нет
0,0,3,0,2,2,A,66.04422397041196,86.9901201860009,B,0,C,0,0,4,0,2,4,B,32.82621220565962,57.39390049873817,C,0,A,Нет
1,0,3,0,2,2,B,81.90616457442877,65.43119325526777,C,1,C,1,0,5,0,3,5,D,19.693690731322356,90.56514807921397,C,0,B,Нет
1,1,1,0,4,1,C,76.05757316716128,76.1792811791567,D,0,B,0,1,5,0,2,1,B,56.721498689113325,86.42936595551754,D,1,C,Нет
1,1,1,0,3,2,B,46.18197914867635,24.133366982167548,C,0,A,0,0,4,1,5,3,A,86.6855868149145,49.19745681679459,C,1,C,Нет
0,1,2,1,2,3,D,44.57373118629677,88.91765111240771,A,1,C,0,0,3,1,4,2,C,48.96390120411321,58.604050131546806,C,1,C,Нет
0,1,2,1,5,5,A,93.52090521261968,66.1796121655477,D,1,C,1,1,3,1,2,3,B,55.67117304030802,53.24388930118479,D,0,B,Нет
0,1,4,0,5,1,D,22.232279894774464,31.949037382657174,A,1,A,1,0,5,1,2,5,D,31.76622962029787,2.7366203098094455,B,0,A,Нет
0,0,5,1,5,1,C,57.7102011911786,95.05006987910386,D,1,D,0,1,4,1,1,5,B,49.618698620127674,57.854149624172265,B,1,C,Нет
1,1,1,0,1,4,B,18.23437649260653,54.95132980607188,D,1,B,1,1,2,1,1,3,A,83.08568606574084,88.32567825781,A,1,B,Нет
0,0,2,0,5,4,C,46.95836366125358,23.98174766881419,B,1,C,1,0,4,1,3,4,D,95.2986765190221,52.37310280823806,C,0,C,Нет
0,1,1,0,5,1,A,45.624864784946716,0.3876759497017157,C,0,D,1,0,4,0,4,4,C,14.350544156571344,11.360788338850691,B,0,C,Нет
0,1,4,0,3,4,A,66.4719374855434,68.85204203878715,C,0,D,0,1,2,0,4,5,C,45.32783211925053,16.839113779962233,A,1,C,Нет
0,1,5,0,5,5,B,43.333045243681035,52.240498971847124,D,0,D,0,1,5,1,4,5,B,78.3696502305202,29.370011343468892,D,1,B,Да
1,1,1,1,4,5,B,50.143847305639824,86.77703795070556,A,0,B,1,0,1,0,1,4,B,52.284545289903264,24.45337923931562,C,1,B,Нет
0,1,2,0,5,3,B,36.044490061759326,64.26343282398336,D,1,D,1,1,1,0,2,3,D,54.535845660589644,50.15010324309755,A,1,D,Нет
1,1,3,1,5,5,C,11.834415974178047,7.304076619324695,A,1,A,1,0,1,1,4,3,A,13.188527420408525,4.051818556093723,A,1,B,Нет
0,0,1,1,4,3,B,18.8245369230875,31.473179389706207,A,1,D,0,1,3,1,2,3,B,64.00618596171296,12.663657355667313,A,0,B,Нет
0,0,3,1,3,4,D,52.59031050233261,62.90746882167283,D,0,A,1,1,3,0,1,5,B,11.49611994410823,36.70067359501039,A,0,B,Нет
0,0,2,0,2,3,D,83.83891860876527,47.26343136091331,D,1,C,0,0,4,1,2,5,C,55.442789553297835,21.44542085162634,D,1,B,Нет
1,1,1,0,4,4,D,81.41336487949611,31.7650836525732,A,1,B,0,0,2,0,4,5,A,91.02747052282632,24.76511639453135,D,1,A,Нет
0,0,3,0,4,1,B,48.16784659228611,13.674897636262173,D,0,C,0,1,4,0,5,5,B,44.94788600224193,64.24013211487137,B,0,C,Нет
0,0,1,1,1,5,A,38.261300975679845,97.23594480360622,B,0,A,1,1,5,0,2,1,B,5.453123408348459,68.95759291124264,C,1,C,Нет
0,1,2,0,5,1,D,1.7796245871942062,44.545977089802655,B,1,C,1,1,4,1,1,4,D,42.59120484016135,34.666545791614936,B,1,D,Нет
1,0,3,1,4,3,D,5.262158494502545,17.223456867569396,C,0,C,0,1,4,1,1,2,A,63.45287419109392,44.821572655364264,B,1,A,Нет
1,0,1,1,1,2,B,75.46756361446695,45.36698238248661,A,0,C,1,0,5,0,5,2,D,42.35001696519885,9.685238517472206,A,0,A,Нет
0,0,3,0,2,3,C,70.9824779304111,27.772779101970112,B,0,A,1,0,3,0,2,4,A,74.33655482749795,90.38811992462841,C,1,B,Нет
0,0,2,0,5,2,B,5.691734479455802,41.88673261477325,B,0,D,1,1,2,1,2,1,D,31.15311245890685,62.686148834295366,A,0,D,Нет
0,1,5,0,2,1,C,8.346375903487735,31.370208382457065,A,0,A,0,1,1,0,4,3,B,3.5697612663268985,35.02261303232367,D,1,C,Нет
0,1,1,0,1,5,A,22.189373019121973,25.83495367249973,D,0,B,1,1,1,0,3,4,D,16.28653998181211,53.66791921800446,B,1,A,Нет
1,0,4,0,3,5,B,13.23116218713044,69.30486583404559,A,0,C,1,1,2,1,5,5,C,83.78026356556974,25.652240577003617,A,0,C,Нет
1,0,3,1,3,5,B,11.656612203376792,79.99342371312426,C,0,D,0,1,2,1,3,5,B,75.783059771003,84.62239354620957,C,0,C,Да
0,1,4,1,5,1,D,49.38439503807703,90.69785903679282,A,1,D,1,0,2,0,1,2,A,23.267823641839325,4.335458437667605,B,0,C,Нет
0,1,5,1,3,1,C,3.5494532928958433,80.54647917223411,C,1,B,1,0,4,1,3,1,D,30.472015345468517,89.06906564970055,C,0,C,Нет
1,0,2,1,2,3,C,98.12996980052088,44.83686820828887,D,1,A,1,1,4,1,1,5,A,69.13300932266777,71.34772682189755,B,0,D,Нет
1,1,2,0,1,4,B,9.341222335055853,39.41225197151954,C,0,C,0,0,1,0,5,2,B,32.40855821168341,19.3182978247742,C,1,A,Нет
0,1,3,0,2,5,A,54.7444388115376,33.06604980540572,B,0,D,1,1,3,0,3,3,C,29.705449324557055,33.18266387824196,A,1,D,Нет
0,1,4,0,4,1,D,59.93574600821362,43.528682462376224,A,1,C,1,1,4,1,4,3,C,71.97086737939725,85.40029916342996,C,0,C,Нет
0,1,2,0,3,1,D,21.26186660002918,21.062451826508955,B,0,A,0,1,2,1,3,3,D,83.91796489570108,15.516129893771103,D,0,A,Да
0,1,1,0,5,2,D,82.86860875333795,87.929672112192,B,0,D,0,1,5,0,1,5,A,96.22357161342245,52.91984405498075,D,1,C,Нет
0,0,5,1,4,2,D,28.101610896254957,80.08537001183446,D,1,B,0,0,1,1,3,4,A,41.38247328524313,58.75763356540642,B,0,A,Нет
1,1,2,0,5,4,A,3.8039469386277225,63.39929964830596,C,1,A,1,0,2,1,3,5,B,8.854034030537129,31.589548032263416,A,0,A,Нет
1,0,2,1,2,2,D,99.93435105276059,29.315219993173404,A,1,C,0,1,4,1,5,4,B,11.992588531921843,46.84210458083841,C,1,A,Нет
0,0,1,0,4,1,B,12.326646965691523,71.3083970874246,C,1,C,1,0,5,0,1,3,A,40.696599566703526,96.04735879202234,C,0,C,Нет
0,0,4,1,3,4,A,67.46413631169894,47.72461206603865,C,1,B,0,0,1,0,2,1,D,84.81600860213864,51.37097095824238,D,0,B,Нет
0,0,1,1,4,3,D,69.34386790283342,10.754931793247591,A,0,D,1,1,5,0,1,1,D,58.12747926844389,46.39837303306279,C,0,A,Нет
0,1,3,1,1,2,B,24.511044408991587,37.16817629986612,C,1,A,0,1,3,0,5,4,A,22.576304352616184,23.201465318914018,D,0,C,Нет
0,1,4,0,3,4,B,50.850656822764186,44.913226180533705,A,0,B,0,1,1,0,1,2,C,22.13304135246956,35.0196833515693,D,1,A,Нет
1,1,4,1,3,3,A,35.36584918807317,74.36864749281395,C,1,B,0,1,1,0,4,1,D,48.34741025758028,57.566561234171644,B,1,A,Нет
0,1,4,1,1,1,A,56.93672896497974,57.0936647399361,A,1,B,1,0,1,0,1,4,D,62.262876831181046,16.800373587932228,A,1,A,Нет
1,1,3,1,4,2,A,91.81678861828456,99.48680769910257,B,0,B,1,0,3,0,2,5,D,21.33505978629755,61.18887889220647,C,1,C,Нет
